model_name,pred_len,dataset,mae,mse,rmse,mape,mspe,exp_name,lookback_len,pwindow,pconstructor,mae_identity,mse_identity,rmse_identity,mape_identity,mspe_identity,exp_name_identity,lookback_len_identity,mse_diff,improvement
TimeXer,96,Weather,0.026929455,0.0013318469,0.03649448,0.64338946,1.9912802,long_term_forecast_96_96Weather_w501_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,ipentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,2.5858000000001e-06,0.19377522748056905
TimeXer,96,Weather,0.026978025,0.0013319175,0.036495443,0.6548073,2.1055145,long_term_forecast_96_96Weather_w1001_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,prollcorr.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,2.515200000000094e-06,0.18848458974364868
iTransformer,96,Weather,0.026828665,0.0013320518,0.036497284,0.6110073,1.5923128,long_term_forecast_ETTh1_96_96Weather_w1251_iprollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,iprollcorr.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,6.22703e-05,4.46599103607409
PatchTST,96,Weather,0.02689706,0.0013331464,0.036512278,0.65551406,2.1530895,long_term_forecast_96_96Weather_w1001_iprollcorr.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,iprollcorr.csv,0.028645243,0.0015979261,0.039974067,0.6134257,1.4026517,long_term_forecast_96_96Weather.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.00026477969999999995,16.570209348229557
TimeXer,96,Weather,0.026991064,0.0013338883,0.036522437,0.65563375,2.118513,long_term_forecast_96_96Weather_w751_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,prollcorr.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,5.444000000000282e-07,0.040796362379311314
TimeXer,96,Weather,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
TimeXer,96,Weather,0.02695938,0.0013347405,0.0365341,0.6427806,1.9496429,long_term_forecast_96_96Weather_w1251_pentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-3.0780000000001084e-07,-0.023065981521586728
TimeXer,96,Weather,0.026697738,0.0013355602,0.036545318,0.6475614,2.1412573,long_term_forecast_96_96Weather_w501_iprollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,iprollcov.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.127500000000026e-06,-0.08449283354642209
TimeXer,96,Weather,0.026931962,0.0013358006,0.036548607,0.6516529,2.011439,long_term_forecast_96_96Weather_w1251_prollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,prollcov.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.3679000000000382e-06,-0.10250797960811649
TimeXer,96,Weather,0.02699437,0.0013360376,0.036551848,0.648992,1.9661672,long_term_forecast_96_96Weather_w1001_prollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,prollcov.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.604899999999975e-06,-0.12026833575046347
iTransformer,96,Weather,0.026920654,0.0013367725,0.0365619,0.6356204,1.8391312,long_term_forecast_ETTh1_96_96Weather_w1001_iprollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,iprollcorr.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,5.754960000000004e-05,4.127425076314866
TimeXer,96,Weather,0.026987126,0.0013373117,0.03656927,0.6428067,1.9489264,long_term_forecast_96_96Weather_w1251_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,ipentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-2.8789999999999025e-06,-0.21574711111320208
TimeXer,96,Weather,0.02703976,0.0013374289,0.036570877,0.64524144,1.9586223,long_term_forecast_96_96Weather_w751_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,ipfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-2.9961999999999697e-06,-0.22452986950934054
TimeXer,96,Weather,0.026994979,0.0013378708,0.036576916,0.64382637,1.9506216,long_term_forecast_96_96Weather_w1501_pentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,pentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-3.438099999999956e-06,-0.2576450652026105
TimeXer,96,Weather,0.026901271,0.0013381048,0.036580116,0.6515129,2.0344355,long_term_forecast_96_96Weather_w1501_prollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,prollcov.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-3.6720999999999542e-06,-0.2751806067102488
TimeXer,96,Weather,0.02704416,0.0013395447,0.03659979,0.64247835,1.9261361,long_term_forecast_96_96Weather_w751_pfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,pfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-5.112000000000042e-06,-0.3830841375514885
TimeXer,96,Weather,0.026930556,0.0013419255,0.0366323,0.6563315,2.1233919,long_term_forecast_96_96Weather_w1001_ipmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,ipmutual_info.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-7.492800000000058e-06,-0.5614970316599749
TimeXer,96,Weather,0.027016686,0.0013421589,0.03663549,0.64457756,1.9606878,long_term_forecast_96_96Weather_w1251_pfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-7.726200000000068e-06,-0.5789876102406715
PatchTST,96,Weather,0.026991848,0.0013424747,0.0366398,0.65957326,2.1322255,long_term_forecast_96_96Weather_w1001_prollcorr.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,prollcorr.csv,0.028645243,0.0015979261,0.039974067,0.6134257,1.4026517,long_term_forecast_96_96Weather.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0002554514,15.986433915811249
TimeXer,96,Weather,0.027028598,0.0013426971,0.03664283,0.65176517,2.0105748,long_term_forecast_96_96Weather_w501_prollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-8.264399999999934e-06,-0.6193193557082297
TimeXer,96,Weather,0.027121665,0.0013429597,0.036646415,0.6530599,2.0107763,long_term_forecast_96_96Weather_w1501_ipmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,ipmutual_info.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-8.526999999999927e-06,-0.6389981300668012
TimeXer,96,Weather,0.027062431,0.0013430049,0.03664703,0.6532551,2.032289,long_term_forecast_96_96Weather_w751_prollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,prollcov.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-8.572199999999945e-06,-0.6423853372298165
TimeXer,96,Weather,0.027049018,0.0013433299,0.036651466,0.644872,1.9621218,long_term_forecast_96_96Weather_w751_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,ipentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-8.897199999999966e-06,-0.666740255990427
TimeXer,96,Weather,0.027063949,0.0013434212,0.03665271,0.6461121,1.9682839,long_term_forecast_96_96Weather_w751_pentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,pentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-8.988500000000092e-06,-0.6735821147068782
TimeXer,96,Weather,0.027069256,0.0013437661,0.036657415,0.64637226,1.9703707,long_term_forecast_96_96Weather_w1001_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,ipentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-9.33339999999996e-06,-0.6994283038777422
iTransformer,96,Weather,0.027031688,0.0013444514,0.036666762,0.6252726,1.8074925,long_term_forecast_ETTh1_96_96Weather_w1251_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pmutual_info.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,4.987070000000006e-05,3.576698669554191
TimeXer,96,Weather,0.027102843,0.00134467,0.036669742,0.66011226,2.1448677,long_term_forecast_96_96Weather_w1251_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,prollcorr.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.0237300000000065e-05,-0.7671649533168713
TimeXer,96,Weather,0.027076451,0.0013448512,0.036672212,0.64667493,1.9755074,long_term_forecast_96_96Weather_w1001_pentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,pentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.0418500000000056e-05,-0.7807437572535547
TimeXer,96,Weather,0.027105747,0.0013452811,0.036678076,0.6556091,2.0886614,long_term_forecast_96_96Weather_w1251_ipmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,ipmutual_info.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.084840000000007e-05,-0.8129596944079736
TimeXer,96,Weather,0.027095018,0.0013454205,0.036679976,0.64547014,1.9528519,long_term_forecast_96_96Weather_w1501_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,ipentropy.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.0987799999999902e-05,-0.8234060811009728
iTransformer,96,Weather,0.027052263,0.0013461174,0.03668947,0.64521575,2.0333307,long_term_forecast_ETTh1_96_96Weather_w501_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,pmutual_info.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,4.8204700000000064e-05,3.457214082743153
TimeXer,96,Weather,0.027097689,0.0013471387,0.03670339,0.6483907,1.9944345,long_term_forecast_96_96Weather_w1251_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,ipfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.2705999999999915e-05,-0.9521649162224453
iTransformer,96,Weather,0.027163884,0.0013474997,0.036708307,0.64103657,1.8496703,long_term_forecast_ETTh1_96_96Weather_w751_ipfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,ipfarm.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,4.6822399999999886e-05,3.3580763010211117
TimeXer,96,Weather,0.027129902,0.0013477778,0.03671209,0.64483917,1.9559162,long_term_forecast_96_96Weather_w1001_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,ipfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.3345099999999928e-05,-1.000057927237539
iTransformer,96,Weather,0.02711688,0.0013479175,0.036713995,0.64282495,1.8849099,long_term_forecast_ETTh1_96_96Weather_w1251_pfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pfarm.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,4.640459999999988e-05,3.3281119190465303
TimeXer,96,Weather,0.027140819,0.0013483469,0.036719844,0.6448109,1.9487642,long_term_forecast_96_96Weather_w501_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,ipfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.3914199999999922e-05,-1.042705263442654
TimeXer,96,Weather,0.027192876,0.0013491757,0.036731128,0.65536267,2.085906,long_term_forecast_96_96Weather_w501_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcorr.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.4743000000000004e-05,-1.1048140531927915
TimeXer,96,Weather,0.027069507,0.0013492254,0.036731802,0.64668405,1.9855497,long_term_forecast_96_96Weather_w1501_pfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,pfarm.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-1.4792700000000039e-05,-1.108538482307878
iTransformer,96,Weather,0.027074896,0.0013496596,0.036737714,0.64811057,1.9501938,long_term_forecast_ETTh1_96_96Weather_w1001_ipmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,ipmutual_info.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,4.4662499999999954e-05,3.2031694828619552
iTransformer,96,Weather,0.027180186,0.0013544966,0.036803488,0.6481297,1.9228885,long_term_forecast_ETTh1_96_96Weather_w501_pentropy.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,pentropy.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,3.9825500000000014e-05,2.8562625522467164
PatchTST,96,Weather,0.026952451,0.0013547115,0.036806405,0.6623978,2.181193,long_term_forecast_96_96Weather_w751_iprollcov.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,iprollcov.csv,0.028645243,0.0015979261,0.039974067,0.6134257,1.4026517,long_term_forecast_96_96Weather.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.00024321460000000005,15.22064130500153
iTransformer,96,Weather,0.027042793,0.0013552767,0.036814082,0.64307135,1.8457265,long_term_forecast_ETTh1_96_96Weather_w1501_prollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,prollcov.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,3.904540000000006e-05,2.8003142172099302
TimeXer,96,Weather,0.027237948,0.0013557059,0.036819912,0.65697134,2.0684042,long_term_forecast_96_96Weather_w1501_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,prollcorr.csv,0.026967937,0.0013344327,0.036529887,0.6426478,1.9507748,long_term_forecast_96_96Weather.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,-2.1273200000000107e-05,-1.594175562394425
iTransformer,96,Weather,0.027243437,0.0013563125,0.03682815,0.6384883,1.858703,long_term_forecast_ETTh1_96_96Weather_w1001_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,iprollcov.csv,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,3.800959999999986e-05,2.7260272214002677
