,mae,mse,rmse,mape,mspe,exp_name,model_name,features_powerset,pred_len,dataset
0,0.52500814,0.91568124,0.95691234,2.0381708,333.9775,long_term_forecast_720_96powerset_luxwestlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxwestlx', 'tinwallc']",720,Energy
0,0.50849944,0.9158745,0.9570133,2.1192482,406.25436,long_term_forecast_336_96powerset_toutc.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['toutc'],336,Energy
0,0.5045873,0.91621697,0.95719224,1.9058694,320.2044,long_term_forecast_336_96powerset_luxwestlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxwestlx', 'tinwallc']",336,Energy
0,0.52083325,0.91629076,0.9572308,2.2936015,493.70245,long_term_forecast_720_96powerset_luxeastlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'toutc']",720,Energy
0,0.512412,0.91645825,0.95731825,2.3082268,550.8493,long_term_forecast_720_96powerset_luxeastlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxsouthlx']",720,Energy
0,0.54936534,0.9165177,0.9573493,2.4580753,519.1487,long_term_forecast_96_96powerset_tinwallc_toutc.csv_MLP_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['tinwallc', 'toutc']",96,Energy
0,0.511835,0.9165908,0.9573875,2.2213774,477.89804,long_term_forecast_720_96powerset_luxwestlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'toutc']",720,Energy
0,0.4978264,0.91659284,0.9573886,1.7930268,307.3022,long_term_forecast_336_96powerset_luxeastlx_luxsouthlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxeastlx', 'luxsouthlx', 'tinwallc']",336,Energy
0,0.49327666,0.9168451,0.9575203,2.07836,406.66028,long_term_forecast_192_96powerset_luxeastlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['luxeastlx'],192,Energy
0,0.51609576,0.91688246,0.9575398,2.0012646,348.1966,long_term_forecast_720_96powerset_luxeastlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxeastlx', 'tinwallc']",720,Energy
0,0.5029764,0.91752136,0.95787334,1.9091071,332.77768,long_term_forecast_336_96powerset_luxeastlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxeastlx', 'tinwallc']",336,Energy
0,0.50271136,0.91784924,0.95804447,2.1094434,541.2232,long_term_forecast_96_96powerset_luxeastlx_luxwestlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx']",96,Energy
0,0.5229766,0.91799885,0.95812255,2.1531227,418.59976,long_term_forecast_192_96powerset_toutc.csv_LSTM_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,['toutc'],192,Energy
0,0.51660615,0.91867685,0.9584763,2.212729,489.88882,long_term_forecast_192_96powerset_luxeastlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxsouthlx']",192,Energy
0,0.52326816,0.91900337,0.95864666,2.213531,518.75433,long_term_forecast_96_96powerset_tinwallc.csv_LSTM_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,['tinwallc'],96,Energy
0,0.51460713,0.9190899,0.9586918,2.11228,367.90485,long_term_forecast_720_96powerset_toutc.csv_CNN_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['toutc'],720,Energy
0,0.4863378,0.9192848,0.9587934,2.0978975,422.99567,long_term_forecast_192_96powerset_luxwestlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['luxwestlx'],192,Energy
0,0.4819585,0.91934425,0.9588244,1.9296987,357.85867,long_term_forecast_192_96powerset_empty.csv_CNN_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['empty'],192,Energy
0,0.5813173,0.91963995,0.9589786,2.3378897,418.43954,long_term_forecast_96_96powerset_luxwestlx_luxsouthlx_tinwallc_toutc.csv_CNN_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxwestlx', 'luxsouthlx', 'tinwallc', 'toutc']",96,Energy
0,0.52577984,0.9199443,0.95913726,2.337581,518.9961,long_term_forecast_720_96powerset_luxeastlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['luxeastlx'],720,Energy
0,0.51993626,0.9202382,0.95929044,2.4054222,610.1054,long_term_forecast_720_96powerset_luxeastlx_luxwestlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx']",720,Energy
0,0.53680766,0.92071843,0.9595407,2.3745708,769.0391,long_term_forecast_96_96powerset_luxwestlx_tinwallc_toutc.csv_LSTM_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['luxwestlx', 'tinwallc', 'toutc']",96,Energy
0,0.522134,0.9209631,0.9596682,2.009312,342.0244,long_term_forecast_720_96powerset_luxsouthlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxsouthlx', 'tinwallc']",720,Energy
0,0.51593405,0.92113453,0.95975757,2.155376,466.1956,long_term_forecast_720_96powerset_luxeastlx_luxwestlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'toutc']",720,Energy
0,0.5151082,0.9212067,0.9597951,2.3035123,530.42896,long_term_forecast_720_96powerset_luxwestlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'luxsouthlx']",720,Energy
0,0.5058435,0.9212938,0.9598405,1.8995023,329.92233,long_term_forecast_336_96powerset_luxsouthlx_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['luxsouthlx', 'tinwallc']",336,Energy
0,0.47840333,0.9213535,0.9598716,2.145007,496.0171,long_term_forecast_336_96powerset_luxeastlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxsouthlx']",336,Energy
0,0.54075456,0.92290133,0.96067756,2.3269203,454.93314,long_term_forecast_192_96powerset_tinwallc_toutc.csv_CNN_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['tinwallc', 'toutc']",192,Energy
0,0.5329107,0.92299014,0.96072376,2.3549755,519.1055,long_term_forecast_720_96powerset_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxsouthlx', 'toutc']",720,Energy
0,0.5310308,0.92314255,0.9608031,2.348623,524.3625,long_term_forecast_720_96powerset_toutc.csv_MLP_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['toutc'],720,Energy
0,0.5272942,0.9233072,0.96088874,2.1828477,436.01193,long_term_forecast_720_96powerset_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['luxsouthlx'],720,Energy
0,0.50218683,0.9235703,0.96102566,2.158319,445.84558,long_term_forecast_336_96powerset_luxwestlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'tinwallc']",336,Energy
0,0.520201,0.9235998,0.961041,2.0912268,409.51642,long_term_forecast_336_96powerset_empty.csv_LSTM_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,['empty'],336,Energy
0,0.5242129,0.9238241,0.9611577,2.3089497,554.9514,long_term_forecast_336_96powerset_toutc.csv_MLP_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['toutc'],336,Energy
0,0.5022759,0.9239963,0.96124727,2.2514472,562.63464,long_term_forecast_336_96powerset_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxsouthlx', 'toutc']",336,Energy
0,0.4975504,0.924078,0.96128976,2.1584723,448.34387,long_term_forecast_336_96powerset_luxeastlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'toutc']",336,Energy
0,0.5066188,0.92431045,0.96141064,2.2840874,675.0238,long_term_forecast_96_96powerset_luxeastlx_luxwestlx_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx', 'toutc']",96,Energy
0,0.5436807,0.9244458,0.96148103,2.305175,490.2746,long_term_forecast_192_96powerset_tinwallc_toutc.csv_LSTM_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['tinwallc', 'toutc']",192,Energy
0,0.506801,0.9245366,0.96152824,2.1158214,400.3829,long_term_forecast_336_96powerset_luxeastlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'tinwallc']",336,Energy
0,0.5471181,0.9255586,0.96205956,2.4044373,490.33002,long_term_forecast_192_96powerset_tinwallc_toutc.csv_MLP_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['tinwallc', 'toutc']",192,Energy
0,0.4958164,0.92583436,0.96220285,1.9089257,282.9663,long_term_forecast_720_96powerset_empty.csv_CNN_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['empty'],720,Energy
0,0.50452685,0.92589414,0.96223396,2.2497826,497.17767,long_term_forecast_336_96powerset_luxeastlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['luxeastlx'],336,Energy
0,0.52799934,0.92595124,0.9622636,2.2733943,498.5207,long_term_forecast_192_96powerset_empty.csv_MLP_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['empty'],192,Energy
0,0.8916117,0.92614096,0.9623622,0.6435118,0.47152317,long_term_forecast_720_96powerset_HULL_MUFL_MULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'MULL']",720,ETTh1
0,0.5170322,0.9261881,0.96238667,2.369376,562.4951,long_term_forecast_336_96powerset_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['luxsouthlx'],336,Energy
0,0.54918957,0.9269844,0.9628003,2.3993025,557.0428,long_term_forecast_720_96powerset_luxeastlx_luxwestlx_luxsouthlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx', 'tinwallc']",720,Energy
0,0.87806296,0.9271941,0.9629092,0.6524527,0.48610702,long_term_forecast_96_96powerset_HUFL_MULL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MULL', 'LUFL', 'LULL']",96,ETTh1
0,0.48467413,0.92723554,0.9629307,1.8131332,463.04562,long_term_forecast_96_96powerset_luxeastlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'toutc']",96,Energy
0,0.62949973,0.9272611,0.962944,14.266947,593592.8,long_term_forecast_192_96powerset_empty.csv_LSTM_Exchange_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,['empty'],192,Exchange
0,0.86896104,0.92733485,0.96298224,0.6214795,0.46256644,long_term_forecast_720_96powerset_HUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'LULL']",720,ETTh1
0,0.51114917,0.92807823,0.9633682,2.0473323,422.69138,long_term_forecast_720_96powerset_luxeastlx_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxsouthlx', 'toutc']",720,Energy
0,0.54519767,0.92808884,0.96337366,2.3919933,569.8599,long_term_forecast_336_96powerset_tinwallc_toutc.csv_MLP_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['tinwallc', 'toutc']",336,Energy
0,0.52279925,0.92829955,0.96348304,2.2682245,491.3775,long_term_forecast_192_96powerset_luxwestlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'luxsouthlx']",192,Energy
0,0.5570484,0.928619,0.9636488,2.4990788,568.7415,long_term_forecast_720_96powerset_tinwallc_toutc.csv_MLP_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['tinwallc', 'toutc']",720,Energy
0,0.5144969,0.9293427,0.9640242,2.1891506,523.02313,long_term_forecast_336_96powerset_luxeastlx_luxsouthlx_toutc.csv_LSTM_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['luxeastlx', 'luxsouthlx', 'toutc']",336,Energy
0,0.89671797,0.92986065,0.9642928,0.65023565,0.48021942,long_term_forecast_720_96powerset_HUFL_HULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'LULL']",720,ETTh1
0,0.50229,0.9299687,0.96434885,1.8358464,289.53775,long_term_forecast_192_96powerset_tinwallc.csv_CNN_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['tinwallc'],192,Energy
0,0.5438206,0.9302756,0.964508,2.3425243,459.0416,long_term_forecast_720_96powerset_tinwallc_toutc.csv_CNN_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['tinwallc', 'toutc']",720,Energy
0,0.4912867,0.9303407,0.96454173,1.9279532,321.35477,long_term_forecast_336_96powerset_empty.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['empty'],336,Energy
0,0.5458784,0.930342,0.9645424,2.2731829,481.55103,long_term_forecast_720_96powerset_luxeastlx_luxwestlx_luxsouthlx_tinwallc_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx', 'tinwallc', 'toutc']",720,Energy
0,0.54475766,0.93063414,0.9646938,2.4191244,595.9938,long_term_forecast_720_96powerset_luxeastlx_luxwestlx_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx', 'toutc']",720,Energy
0,0.5316946,0.93089247,0.9648277,2.1573057,424.42358,long_term_forecast_720_96powerset_luxwestlx_tinwallc_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'tinwallc', 'toutc']",720,Energy
0,0.56323063,0.93197703,0.96538955,2.480317,573.1746,long_term_forecast_192_96powerset_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxsouthlx', 'toutc']",192,Energy
0,0.5438755,0.9325537,0.9656882,2.3191032,436.43854,long_term_forecast_336_96powerset_tinwallc_toutc.csv_CNN_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['tinwallc', 'toutc']",336,Energy
0,0.54967415,0.9327513,0.9657905,2.4685488,530.7837,long_term_forecast_720_96powerset_luxeastlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'tinwallc']",720,Energy
0,0.48949203,0.9327775,0.9658041,2.1174316,657.25885,long_term_forecast_96_96powerset_luxeastlx_luxwestlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx']",96,Energy
0,0.49493197,0.93278104,0.9658059,2.1755512,512.51764,long_term_forecast_336_96powerset_luxwestlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'toutc']",336,Energy
0,0.5597951,0.93285996,0.9658468,2.4130363,430.38663,long_term_forecast_192_96powerset_luxeastlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'toutc']",192,Energy
0,0.5047075,0.9335103,0.96618336,2.0561092,365.1343,long_term_forecast_192_96powerset_empty.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['empty'],192,Energy
0,0.53004384,0.93438756,0.96663725,2.3696241,587.3926,long_term_forecast_336_96powerset_luxsouthlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxsouthlx', 'tinwallc']",336,Energy
0,0.4882364,0.9345471,0.9667198,2.2096195,553.7322,long_term_forecast_336_96powerset_luxeastlx_luxwestlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx']",336,Energy
0,0.5090942,0.934977,0.9669421,1.939732,364.74527,long_term_forecast_720_96powerset_luxwestlx_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'luxsouthlx', 'toutc']",720,Energy
0,0.535297,0.93502927,0.96696913,2.333537,475.613,long_term_forecast_720_96powerset_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['toutc'],720,Energy
0,0.5262013,0.9358099,0.96737266,2.1620924,454.696,long_term_forecast_192_96powerset_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['toutc'],192,Energy
0,0.526274,0.9358282,0.96738213,2.5743585,736.6907,long_term_forecast_192_96powerset_luxeastlx_luxwestlx_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx', 'toutc']",192,Energy
0,0.53177786,0.935914,0.9674265,2.2902648,464.6288,long_term_forecast_336_96powerset_empty.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['empty'],336,Energy
0,0.5120526,0.93615365,0.96755034,2.256571,632.3681,long_term_forecast_96_96powerset_luxeastlx_luxwestlx_luxsouthlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'luxsouthlx', 'tinwallc']",96,Energy
0,0.5396991,0.93680394,0.9678863,2.3141513,475.61542,long_term_forecast_720_96powerset_empty.csv_MLP_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,['empty'],720,Energy
0,0.51255184,0.9370532,0.9680151,2.159692,559.5614,long_term_forecast_336_96powerset_luxeastlx_luxsouthlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxsouthlx', 'toutc']",336,Energy
0,0.8893824,0.9372622,0.968123,0.63997924,0.474959,long_term_forecast_720_96powerset_HUFL_MUFL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MUFL', 'MULL', 'LUFL']",720,ETTh1
0,0.48586583,0.9377215,0.9683602,2.002891,439.33893,long_term_forecast_336_96powerset_luxwestlx_luxsouthlx.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxwestlx', 'luxsouthlx']",336,Energy
0,0.53748924,0.9377488,0.9683743,2.2494652,684.01697,long_term_forecast_96_96powerset_luxeastlx_luxwestlx_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'toutc']",96,Energy
0,0.53079396,0.9377714,0.968386,2.2769244,539.0495,long_term_forecast_336_96powerset_tinwallc_toutc.csv_Transformer_Energy_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['tinwallc', 'toutc']",336,Energy
0,0.54052454,0.93781936,0.96841073,2.2116141,449.14328,long_term_forecast_720_96powerset_luxeastlx_luxwestlx_tinwallc.csv_Transformer_Energy_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['luxeastlx', 'luxwestlx', 'tinwallc']",720,Energy
