,mae,mse,rmse,mape,mspe,exp_name,model_name,pred_len,lookback_len,pwindow,pconstructor,dataset
0,0.027121665,0.0013429597,0.036646415,0.6530599,2.0107763,long_term_forecast_96_96Weather_w1501_ipmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,ipmutual_info.csv,Weather
0,0.027062431,0.0013430049,0.03664703,0.6532551,2.032289,long_term_forecast_96_96Weather_w751_prollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,prollcov.csv,Weather
0,0.027049018,0.0013433299,0.036651466,0.644872,1.9621218,long_term_forecast_96_96Weather_w751_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,ipentropy.csv,Weather
0,0.027063949,0.0013434212,0.03665271,0.6461121,1.9682839,long_term_forecast_96_96Weather_w751_pentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,pentropy.csv,Weather
0,0.027069256,0.0013437661,0.036657415,0.64637226,1.9703707,long_term_forecast_96_96Weather_w1001_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,ipentropy.csv,Weather
0,0.027031688,0.0013444514,0.036666762,0.6252726,1.8074925,long_term_forecast_ETTh1_96_96Weather_w1251_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,pmutual_info.csv,Weather
0,0.027102843,0.00134467,0.036669742,0.66011226,2.1448677,long_term_forecast_96_96Weather_w1251_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,prollcorr.csv,Weather
0,0.027076451,0.0013448512,0.036672212,0.64667493,1.9755074,long_term_forecast_96_96Weather_w1001_pentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,pentropy.csv,Weather
0,0.027105747,0.0013452811,0.036678076,0.6556091,2.0886614,long_term_forecast_96_96Weather_w1251_ipmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,ipmutual_info.csv,Weather
0,0.027095018,0.0013454205,0.036679976,0.64547014,1.9528519,long_term_forecast_96_96Weather_w1501_ipentropy.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,ipentropy.csv,Weather
0,0.027052263,0.0013461174,0.03668947,0.64521575,2.0333307,long_term_forecast_ETTh1_96_96Weather_w501_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,pmutual_info.csv,Weather
0,0.027097689,0.0013471387,0.03670339,0.6483907,1.9944345,long_term_forecast_96_96Weather_w1251_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,ipfarm.csv,Weather
0,0.027163884,0.0013474997,0.036708307,0.64103657,1.8496703,long_term_forecast_ETTh1_96_96Weather_w751_ipfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,ipfarm.csv,Weather
0,0.027129902,0.0013477778,0.03671209,0.64483917,1.9559162,long_term_forecast_96_96Weather_w1001_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,ipfarm.csv,Weather
0,0.02711688,0.0013479175,0.036713995,0.64282495,1.8849099,long_term_forecast_ETTh1_96_96Weather_w1251_pfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,pfarm.csv,Weather
0,0.027140819,0.0013483469,0.036719844,0.6448109,1.9487642,long_term_forecast_96_96Weather_w501_ipfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,ipfarm.csv,Weather
0,0.027192876,0.0013491757,0.036731128,0.65536267,2.085906,long_term_forecast_96_96Weather_w501_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,prollcorr.csv,Weather
0,0.027069507,0.0013492254,0.036731802,0.64668405,1.9855497,long_term_forecast_96_96Weather_w1501_pfarm.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,pfarm.csv,Weather
0,0.027074896,0.0013496596,0.036737714,0.64811057,1.9501938,long_term_forecast_ETTh1_96_96Weather_w1001_ipmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,ipmutual_info.csv,Weather
0,0.027180186,0.0013544966,0.036803488,0.6481297,1.9228885,long_term_forecast_ETTh1_96_96Weather_w501_pentropy.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,pentropy.csv,Weather
0,0.026952451,0.0013547115,0.036806405,0.6623978,2.181193,long_term_forecast_96_96Weather_w751_iprollcov.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,751,iprollcov.csv,Weather
0,0.027042793,0.0013552767,0.036814082,0.64307135,1.8457265,long_term_forecast_ETTh1_96_96Weather_w1501_prollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,prollcov.csv,Weather
0,0.027237948,0.0013557059,0.036819912,0.65697134,2.0684042,long_term_forecast_96_96Weather_w1501_prollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,prollcorr.csv,Weather
0,0.027243437,0.0013563125,0.03682815,0.6384883,1.858703,long_term_forecast_ETTh1_96_96Weather_w1001_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,iprollcov.csv,Weather
0,0.027092086,0.0013565782,0.036831755,0.6318535,1.7638439,long_term_forecast_96_96Weather_w751_psmoothrandomwalk.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,psmoothrandomwalk.csv,Weather
0,0.027142594,0.0013574857,0.03684407,0.64681274,2.0027142,long_term_forecast_96_96Weather_w501_prandomwalk.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,prandomwalk.csv,Weather
0,0.027222432,0.0013594007,0.03687005,0.64109033,2.0305507,long_term_forecast_96_96Weather_w1001_pmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,pmutual_info.csv,Weather
0,0.027315095,0.001362582,0.036913168,0.6548441,2.0184815,long_term_forecast_ETTh1_96_96Weather_w1501_ipfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,ipfarm.csv,Weather
0,0.027213814,0.0013626365,0.036913905,0.6490399,1.851277,long_term_forecast_ETTh1_96_96Weather_w1501_ipmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,ipmutual_info.csv,Weather
0,0.027251558,0.0013645395,0.036939673,0.65267104,1.9448808,long_term_forecast_ETTh1_96_96Weather_w1001_prollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1001,prollcov.csv,Weather
0,0.027316902,0.0013676045,0.036981136,0.62458026,1.7196727,long_term_forecast_ETTh1_96_96Weather_w1251_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,iprollcov.csv,Weather
0,0.02733029,0.0013676352,0.036981553,0.65839404,1.9672604,long_term_forecast_ETTh1_96_96Weather_w501_ipmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,ipmutual_info.csv,Weather
0,0.027067091,0.001367811,0.03698393,0.6288007,1.9037002,long_term_forecast_ETTh1_96_96Weather_w1501_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,pmutual_info.csv,Weather
0,0.027180031,0.0013729243,0.037052993,0.5941971,1.4953526,long_term_forecast_ETTh1_96_96Weather_w501_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,iprollcov.csv,Weather
0,0.027370436,0.0013731573,0.037056137,0.66031986,2.0242612,long_term_forecast_ETTh1_96_96Weather_w751_prollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,prollcov.csv,Weather
0,0.027416443,0.0013767421,0.037104476,0.67151487,2.2990134,long_term_forecast_96_96Weather_w501_pmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,pmutual_info.csv,Weather
0,0.027333327,0.0013777678,0.037118293,0.66724753,2.2074199,long_term_forecast_96_96Weather_w1251_iprollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,iprollcov.csv,Weather
0,0.027333647,0.0013780518,0.03712212,0.66817653,2.2174323,long_term_forecast_96_96Weather_w1001_iprollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,iprollcov.csv,Weather
0,0.027522417,0.0013783998,0.037126806,0.666091,2.139455,long_term_forecast_ETTh1_96_96Weather_w1251_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,prollcorr.csv,Weather
0,0.027345339,0.0013787419,0.037131414,0.66799796,2.2180772,long_term_forecast_96_96Weather_w1501_iprollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,iprollcov.csv,Weather
0,0.027377887,0.0013837036,0.037198167,0.68109393,2.3488424,long_term_forecast_96_96Weather_w1001_iprollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1001,iprollcorr.csv,Weather
0,0.027354155,0.0013837231,0.037198428,0.671854,2.2680564,long_term_forecast_96_96Weather_w501_iprollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,501,iprollcorr.csv,Weather
0,0.02739959,0.0013840965,0.037203446,0.6558513,2.1727996,long_term_forecast_96_96Weather_w751_pmutual_info.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,pmutual_info.csv,Weather
0,0.027388234,0.0013860586,0.03722981,0.67304,2.27297,long_term_forecast_96_96Weather_w751_iprollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,iprollcorr.csv,Weather
0,0.027450569,0.0013893371,0.037273813,0.6738039,2.268925,long_term_forecast_96_96Weather_w751_iprollcov.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,751,iprollcov.csv,Weather
0,0.027494874,0.0013893917,0.037274547,0.6785097,2.295357,long_term_forecast_96_96Weather_w1501_iprollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1501,iprollcorr.csv,Weather
0,0.027430173,0.0013903936,0.03728798,0.6480162,1.9163847,long_term_forecast_ETTh1_96_96Weather_w501_iprollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,iprollcorr.csv,Weather
0,0.02748651,0.0013929032,0.037321616,0.6764568,2.290591,long_term_forecast_96_96Weather_w1251_iprollcorr.csv_TimeXer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,TimeXer,96,96,1251,iprollcorr.csv,Weather
0,0.027598763,0.0013943221,0.037340622,0.6624183,2.0352721,long_term_forecast_ETTh1_96_96Weather.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,,identity,Weather
0,0.027538933,0.0013995742,0.037410885,0.63766176,1.9096137,long_term_forecast_ETTh1_96_96Weather_w751_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,iprollcov.csv,Weather
0,0.027656646,0.0013997675,0.037413467,0.6646978,2.078594,long_term_forecast_ETTh1_96_96Weather_w1251_ipfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1251,ipfarm.csv,Weather
0,0.027394446,0.0014028692,0.037454896,0.6518367,2.208877,long_term_forecast_ETTh1_96_96Weather_w751_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,pmutual_info.csv,Weather
0,0.0275324,0.0014144111,0.037608657,0.5991843,1.5177401,long_term_forecast_ETTh1_96_96Weather_w1501_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,iprollcov.csv,Weather
0,0.027901478,0.0014163983,0.03763507,0.6792557,2.187365,long_term_forecast_ETTh1_96_96Weather_w751_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,prollcorr.csv,Weather
0,0.02818976,0.0014183077,0.037660427,0.58302313,1.1292086,long_term_forecast_96_96Weather_w1501_iprollcov.csv_Crossformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1501,iprollcov.csv,Weather
0,0.027869197,0.0014205293,0.03768991,0.6720269,2.1224623,long_term_forecast_ETTh1_96_96Weather_w1501_pfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,1501,pfarm.csv,Weather
0,0.027539754,0.0014268578,0.03777377,0.62139845,1.7923802,long_term_forecast_ETTh1_96_96Weather_w751_iprollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,751,iprollcorr.csv,Weather
0,0.028144224,0.0014472628,0.038042907,0.6874036,2.2863128,long_term_forecast_ETTh1_96_96Weather_w501_prollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,96,96,501,prollcov.csv,Weather
0,0.028779931,0.001500696,0.038738817,0.6681507,2.0445585,long_term_forecast_ETTh1_192_96Weather_w1001_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1001,prollcorr.csv,Weather
0,0.028952131,0.0015129161,0.03889622,0.6630891,1.9132255,long_term_forecast_ETTh1_192_96Weather_w501_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,501,prollcorr.csv,Weather
0,0.029048614,0.0015266644,0.03907255,0.6751511,2.0725486,long_term_forecast_ETTh1_192_96Weather_w1251_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1251,prollcorr.csv,Weather
0,0.029084211,0.0015308182,0.03912567,0.67543525,2.04973,long_term_forecast_ETTh1_192_96Weather_w1501_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1501,prollcorr.csv,Weather
0,0.02921449,0.0015375492,0.039211594,0.6515128,1.841235,long_term_forecast_ETTh1_192_96Weather_w751_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,751,iprollcov.csv,Weather
0,0.029133238,0.0015388869,0.039228648,0.68603104,2.166985,long_term_forecast_ETTh1_192_96Weather_w751_prollcorr.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,751,prollcorr.csv,Weather
0,0.029267564,0.0015411149,0.039257035,0.68065774,2.0732405,long_term_forecast_ETTh1_192_96Weather_w751_ipfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,751,ipfarm.csv,Weather
0,0.028133348,0.0015412668,0.03925897,0.5996668,1.3605483,long_term_forecast_96_96Weather_w1501_pentropy.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,pentropy.csv,Weather
0,0.028704954,0.0015417216,0.039264765,0.6824226,2.2817547,long_term_forecast_96_96Weather_w1501_ipsmoothrandomwalk.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,ipsmoothrandomwalk.csv,Weather
0,0.02934765,0.0015511942,0.039385203,0.659591,1.8509172,long_term_forecast_ETTh1_192_96Weather_w1001_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1001,iprollcov.csv,Weather
0,0.030063303,0.0015561142,0.039447613,0.7286069,2.4043434,long_term_forecast_96_96Weather_w1001_pmutual_info.csv_Crossformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,1001,pmutual_info.csv,Weather
0,0.0287547,0.0015575208,0.03946544,0.5202512,0.7451318,long_term_forecast_96_96Weather_w501_pentropy.csv_Crossformer_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,Crossformer,96,96,501,pentropy.csv,Weather
0,0.028389014,0.0015611883,0.039511874,0.59795004,1.3051873,long_term_forecast_96_96Weather_w1501_ipfarm.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,ipfarm.csv,Weather
0,0.029542748,0.0015666516,0.03958095,0.6890524,2.1017628,long_term_forecast_ETTh1_192_96Weather_w751_pfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,751,pfarm.csv,Weather
0,0.029500965,0.0015678493,0.039596077,0.6616867,1.8847278,long_term_forecast_ETTh1_192_96Weather_w501_iprollcov.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,501,iprollcov.csv,Weather
0,0.028500319,0.0015702016,0.039625768,0.6114385,1.4328868,long_term_forecast_96_96Weather_w1501_prollcorr.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,prollcorr.csv,Weather
0,0.028445873,0.0015714606,0.039641652,0.60680515,1.3938065,long_term_forecast_96_96Weather_w1501_ipmutual_info.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,ipmutual_info.csv,Weather
0,0.029420003,0.0015716982,0.03964465,0.6696125,2.0325768,long_term_forecast_ETTh1_192_96Weather_w1001_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1001,pmutual_info.csv,Weather
0,0.02959073,0.0015716996,0.039644666,0.6922228,2.1218843,long_term_forecast_ETTh1_192_96Weather_w1001_pfarm.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1001,pfarm.csv,Weather
0,0.02850583,0.001572224,0.03965128,0.60935175,1.4194411,long_term_forecast_96_96Weather_w1251_pfarm.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1251,pfarm.csv,Weather
0,0.029540876,0.0015732542,0.03966427,0.6954345,2.1707666,long_term_forecast_ETTh1_192_96Weather_w751_pentropy.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,751,pentropy.csv,Weather
0,0.02967421,0.001573839,0.03967164,0.69662434,2.1885126,long_term_forecast_ETTh1_192_96Weather_w501_pmutual_info.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,501,pmutual_info.csv,Weather
0,0.028791849,0.0015757177,0.03969531,0.6673477,2.056738,long_term_forecast_96_96Weather_w1501_psmoothrandomwalk.csv_PatchTST_Weather_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,PatchTST,96,96,1501,psmoothrandomwalk.csv,Weather
0,0.029596208,0.0015763739,0.039703574,0.6904315,2.0799863,long_term_forecast_ETTh1_192_96Weather_w501_ipentropy.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,501,ipentropy.csv,Weather
0,0.029641893,0.0015764893,0.039705027,0.6988697,2.2089403,long_term_forecast_ETTh1_192_96Weather_w1251_ipentropy.csv_iTransformer_Weather_ftMS_sl96_ll48_pl192_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,iTransformer,192,96,1251,ipentropy.csv,Weather
