model_name,pred_len,dataset,mse,pwindow,pconstructor,mse_identity,mse_diff,improvement
TimeXer,96,ETTh1,0.056712374,751,ipfarm.csv,0.056639295,-7.307900000000367e-05,-0.12902526417393378
TimeXer,96,ETTh1,0.056713376,1501,ipentropy.csv,0.056639295,-7.408100000000362e-05,-0.13079435399046477
iTransformer,96,Traffic,0.15660071,751,ipfarm.csv,0.15639566,-0.00020505000000001217,-0.13110977631988777
TimeXer,96,ETTm1,0.0285332,501,ipentropy.csv,0.028495742,-3.745800000000063e-05,-0.13145121822060513
PatchTST,96,ETTm1,0.029445894,1251,iprollcov.csv,0.029405579,-4.03149999999991e-05,-0.13709983401448786
iTransformer,192,ECL,0.31709617,501,pmutual,0.3166597,-0.0004364700000000221,-0.13783566396356156
PatchTST,96,ETTm2,0.06450632,501,pmutual,0.06441702,-8.930000000000049e-05,-0.13862795888415902
TimeXer,96,ETTh1,0.056718398,1501,ipfarm.csv,0.056639295,-7.910300000000398e-05,-0.13966098977751043
iTransformer,96,ETTh1,0.05877127,1501,ipfarm.csv,0.058687977,-8.329299999999817e-05,-0.14192515104072878
iTransformer,96,ETTh1,0.05877216,751,pentropy.csv,0.058687977,-8.418299999999462e-05,-0.14344164563722245
PatchTST,96,ETTm1,0.029447831,1501,pmutual,0.029405579,-4.225199999999957e-05,-0.1436870193917949
PatchTST,96,ETTh1,0.05685391,751,ipmutual,0.056771465,-8.244500000000043e-05,-0.14522260434885806
iTransformer,192,Traffic,0.15574215,501,prollcorr.csv,0.15551504,-0.0002271100000000026,-0.14603732217797238
iTransformer,192,ETTh1,0.07259311,1501,pentropy.csv,0.07248679,-0.00010632000000000696,-0.14667500105882322
PatchTST,96,ETTh2,0.1365669,1501,iprollcorr.csv,0.13635339,-0.0002135100000000001,-0.15658576585444636
PatchTST,96,ETTh1,0.05686143,1251,ipmutual,0.056771465,-8.996499999999741e-05,-0.15846869549693213
PatchTST,96,ETTm1,0.029453864,751,iprollcov.csv,0.029405579,-4.828499999999861e-05,-0.16420353430210846
iTransformer,96,ETTh1,0.05878441,751,ipfarm.csv,0.058687977,-9.643299999999994e-05,-0.1643147454205142
PatchTST,96,ETTh1,0.056865282,1001,iprollcov.csv,0.056771465,-9.381700000000298e-05,-0.16525379431375073
iTransformer,96,ETTh1,0.058786664,1001,iprollcorr.csv,0.058687977,-9.868700000000008e-05,-0.16815539578063846
PatchTST,96,ETTh1,0.056869004,501,ipfarm.csv,0.056771465,-9.753900000000065e-05,-0.17180990485272954
PatchTST,96,ETTh1,0.056870256,751,pfarm.csv,0.056771465,-9.879100000000085e-05,-0.17401523811302183
PatchTST,96,ETTh1,0.056872785,1001,prollcorr.csv,0.056771465,-0.00010132000000000196,-0.17846994084088189
PatchTST,96,ETTh1,0.056873634,1501,prollcov.csv,0.056771465,-0.00010216899999999918,-0.1799654104399088
TimeXer,96,ETTm1,0.028548118,1251,pentropy.csv,0.028495742,-5.237599999999981e-05,-0.18380289939458255
TimeXer,96,ETTh1,0.056745995,1501,pentropy.csv,0.056639295,-0.00010670000000000124,-0.188385113197474
PatchTST,96,ETTh1,0.056878917,751,iprollcov.csv,0.056771465,-0.00010745200000000094,-0.18927114176109588
iTransformer,192,ETTh1,0.0726249,1251,ipfarm.csv,0.07248679,-0.00013811000000001072,-0.19053126783516106
iTransformer,96,ETTh2,0.13738059,1501,pentropy.csv,0.13711844,-0.0002621499999999888,-0.19118508057704622
PatchTST,96,ETTh1,0.05688337,1001,iprollcorr.csv,0.056771465,-0.00011190500000000242,-0.197114871000779
iTransformer,192,Traffic,0.15582809,1001,prollcorr.csv,0.15551504,-0.00031305000000000915,-0.2012988582969269
PatchTST,96,ETTh1,0.056886632,501,pfarm.csv,0.056771465,-0.00011516699999999935,-0.2028607153259113
iTransformer,192,ETTm1,0.04470885,1501,ipentropy.csv,0.04461782,-9.102999999999889e-05,-0.20402162185422526
iTransformer,192,ETTm1,0.044708952,1251,ipmutual,0.04461782,-9.113200000000071e-05,-0.2042502300650294
TimeXer,96,Traffic,0.16878505,1501,iprollcorr.csv,0.1684373,-0.00034774999999998,-0.2064566458854304
iTransformer,96,ETTh1,0.058809664,1001,ipfarm.csv,0.058687977,-0.00012168699999999533,-0.2073457055778142
TimeXer,96,ECL,0.26938084,1001,pfarm.csv,0.26882008,-0.0005607599999999935,-0.20860048847541204
PatchTST,96,ETTh1,0.056891553,1251,iprollcov.csv,0.056771465,-0.00012008799999999736,-0.2115288023657613
iTransformer,96,Traffic,0.15672891,501,pfarm.csv,0.15639566,-0.00033325000000000715,-0.21308136044184806
PatchTST,96,ETTm2,0.06455466,501,ipentropy.csv,0.06441702,-0.00013763999999999443,-0.21367023808303212
TimeXer,96,Weather,0.0013373117,1251,ipentropy.csv,0.0013344327,-2.8789999999999025e-06,-0.21574711111320208
iTransformer,96,ETTh1,0.058817264,501,pmutual,0.058687977,-0.00012928699999999876,-0.22029554707601995
TimeXer,96,Weather,0.0013374289,751,ipfarm.csv,0.0013344327,-2.9961999999999697e-06,-0.22452986950934054
iTransformer,192,ETTh2,0.1944057,501,pfarm.csv,0.19396114,-0.00044455999999998275,-0.22920055017205135
iTransformer,192,Weather,0.001586465,1001,ipentropy.csv,0.0015828296,-3.635400000000016e-06,-0.22967728174909138
TimeXer,96,Traffic,0.16883399,501,pfarm.csv,0.1684373,-0.00039668999999997734,-0.2355119679548279
iTransformer,96,ETTh1,0.058826994,1001,pentropy.csv,0.058687977,-0.00013901699999999823,-0.23687475204674072
TimeXer,96,ETTm1,0.028564066,501,ipfarm.csv,0.028495742,-6.832399999999808e-05,-0.2397691556864814
iTransformer,96,ETTm1,0.0304701,1001,iprollcov.csv,0.030397011,-7.30889999999984e-05,-0.2404479835204797
PatchTST,96,ETTm2,0.064572796,1501,pmutual,0.06441702,-0.00015577599999999636,-0.24182428805305856
iTransformer,192,ETTm1,0.044728428,1001,ipmutual,0.04461782,-0.00011060799999999815,-0.24790095078602706
TimeXer,96,Traffic,0.16885976,1501,prollcov.csv,0.1684373,-0.0004224599999999856,-0.2508114295348985
TimeXer,96,ETTh1,0.056783903,1001,ipfarm.csv,0.056639295,-0.00014460799999999746,-0.25531391236419426
TimeXer,96,Weather,0.0013378708,1501,pentropy.csv,0.0013344327,-3.438099999999956e-06,-0.2576450652026105
iTransformer,96,ETTh1,0.058840226,1251,ipfarm.csv,0.058687977,-0.00015224900000000013,-0.2594211076657151
iTransformer,192,ETTh2,0.19446665,1001,iprollcorr.csv,0.19396114,-0.0005055099999999868,-0.2606243704280078
TimeXer,96,Traffic,0.16888201,1251,prollcov.csv,0.1684373,-0.00044470999999998706,-0.26402109271520446
PatchTST,96,ETTm2,0.06458929,501,ipfarm.csv,0.06441702,-0.00017226999999998827,-0.26742932225052984
iTransformer,192,ETTh1,0.072681636,501,ipmutual,0.07248679,-0.00019484599999999852,-0.268802081041247
iTransformer,192,ETTh1,0.0726841,1501,pfarm.csv,0.07248679,-0.0001973100000000061,-0.2722013210958936
TimeXer,96,Weather,0.0013381048,1501,prollcov.csv,0.0013344327,-3.6720999999999542e-06,-0.2751806067102488
TimeXer,96,ETTm1,0.028576013,1001,iprollcov.csv,0.028495742,-8.027099999999981e-05,-0.28169471775818233
iTransformer,96,ETTm1,0.03048421,1501,iprollcorr.csv,0.030397011,-8.719899999999961e-05,-0.28686702123442204
iTransformer,192,ETTm2,0.12052941,501,pmutual,0.12018147,-0.0003479400000000049,-0.28951218519793853
iTransformer,192,ETTm1,0.044747926,1001,ipentropy.csv,0.04461782,-0.0001301059999999979,-0.2916009791603397
PatchTST,96,ETTh1,0.056938015,751,iprollcorr.csv,0.056771465,-0.00016655000000000142,-0.293369212860724
iTransformer,96,ETTm1,0.030486511,1251,iprollcorr.csv,0.030397011,-8.94999999999993e-05,-0.294436844464738
TimeXer,96,ETTh2,0.14474474,1501,ipentropy.csv,0.14430724,-0.00043750000000000733,-0.3031725920335025
iTransformer,192,ETTh2,0.19456062,1251,pfarm.csv,0.19396114,-0.0005994799999999856,-0.30907221931155154
iTransformer,96,ETTh1,0.058871403,751,prollcorr.csv,0.058687977,-0.00018342600000000042,-0.3125444245590548
iTransformer,192,ETTm1,0.04475972,1501,prollcov.csv,0.04461782,-0.00014190000000000036,-0.31803436384834655
iTransformer,96,ETTm1,0.030493809,1251,ipmutual,0.030397011,-9.679799999999864e-05,-0.31844578402790535
PatchTST,96,ETTh1,0.056953806,1501,iprollcov.csv,0.056771465,-0.00018234100000000253,-0.32118424282340174
iTransformer,192,ETTm1,0.044761866,751,prollcov.csv,0.04461782,-0.0001440459999999949,-0.32284410130301056
PatchTST,96,ETTh1,0.05695527,501,iprollcorr.csv,0.056771465,-0.00018380500000000216,-0.32376300312137823
TimeXer,96,ETTm1,0.02858876,1251,pfarm.csv,0.028495742,-9.301800000000027e-05,-0.32642771681467453
TimeXer,96,ETTm1,0.028589852,1501,iprollcov.csv,0.028495742,-9.410999999999795e-05,-0.33025986829891263
iTransformer,192,Traffic,0.1560333,1001,iprollcorr.csv,0.15551504,-0.0005182600000000204,-0.33325394122653373
PatchTST,96,ETTh1,0.056960724,1501,ipmutual,0.056771465,-0.00018925899999999718,-0.333369942100309
iTransformer,96,ETTh2,0.13757586,751,pentropy.csv,0.13711844,-0.00045741999999998617,-0.3335948104426991
TimeXer,96,ETTh1,0.056837346,1251,ipfarm.csv,0.056639295,-0.0001980509999999977,-0.34967066592194995
iTransformer,96,ETTh1,0.058896746,1501,pmutual,0.058687977,-0.00020876899999999754,-0.3557270341760077
TimeXer,96,ETTh2,0.14482589,501,iprollcov.csv,0.14430724,-0.0005186500000000094,-0.35940677681868866
PatchTST,96,ETTh1,0.05697561,751,prollcov.csv,0.056771465,-0.0002041450000000028,-0.3595908613596686
iTransformer,192,ETTh1,0.072750054,751,prollcov.csv,0.07248679,-0.00026326399999999917,-0.3631889341492418
TimeXer,96,ETTm1,0.028599616,1501,pfarm.csv,0.028495742,-0.00010387400000000033,-0.36452463669835417
PatchTST,96,ETTh1,0.05697919,1501,pmutual,0.056771465,-0.00020772499999999888,-0.3658968462413272
TimeXer,96,ECL,0.26980817,1501,pmutual,0.26882008,-0.000988089999999997,-0.3675655479307933
TimeXer,96,ETTm2,0.06806699,1001,ipentropy.csv,0.06781768,-0.0002493099999999887,-0.367618001677422
TimeXer,96,ETTm1,0.028601997,751,iprollcov.csv,0.028495742,-0.00010625499999999954,-0.37288027102435
iTransformer,192,ETTm1,0.0447858,1501,ipmutual,0.04461782,-0.00016797999999999813,-0.3764863455901658
iTransformer,96,Weather,0.0013995742,751,iprollcov.csv,0.0013943221,-5.252100000000112e-06,-0.3766776701022032
PatchTST,96,ETTh1,0.05698771,1001,prollcov.csv,0.056771465,-0.00021624499999999686,-0.38090438568037105
TimeXer,96,Weather,0.0013395447,751,pfarm.csv,0.0013344327,-5.112000000000042e-06,-0.3830841375514885
TimeXer,96,Traffic,0.16908444,1251,prollcorr.csv,0.1684373,-0.0006471399999999905,-0.38420231148325845
TimeXer,96,Traffic,0.16908765,501,prollcov.csv,0.1684373,-0.000650349999999994,-0.38610806513758766
iTransformer,96,Weather,0.0013997675,1251,ipfarm.csv,0.0013943221,-5.445400000000109e-06,-0.39054103782763744
iTransformer,96,ETTh1,0.05891885,751,ipmutual,0.058687977,-0.0002308729999999995,-0.3933906258176176
iTransformer,96,ETTh1,0.058922708,1251,pfarm.csv,0.058687977,-0.00023473099999999497,-0.39996437430445925
TimeXer,96,ETTh1,0.05686594,501,iprollcorr.csv,0.056639295,-0.00022664499999999754,-0.4001550513649535
PatchTST,96,ETTh1,0.05700073,1251,iprollcorr.csv,0.056771465,-0.00022926499999999933,-0.40383844242877887
PatchTST,96,ETTm2,0.06467727,1251,ipfarm.csv,0.06441702,-0.00026024999999998966,-0.4040081332542077
iTransformer,192,ETTh1,0.07278129,1501,ipentropy.csv,0.07248679,-0.0002945000000000031,-0.4062809237379709
PatchTST,96,ETTh1,0.057002984,751,prollcorr.csv,0.056771465,-0.00023151899999999948,-0.407808746876621
iTransformer,96,ETTm2,0.076132774,1251,ipmutual,0.0758165,-0.0003162740000000053,-0.4171572151180881
PatchTST,96,ETTm2,0.064685985,501,iprollcorr.csv,0.06441702,-0.000268964999999996,-0.417537166419676
iTransformer,192,Traffic,0.15618128,751,prollcorr.csv,0.15551504,-0.0006662400000000124,-0.42840872496963145
iTransformer,96,ETTh1,0.05894249,1501,pfarm.csv,0.058687977,-0.0002545129999999979,-0.43367144858306816
TimeXer,96,ETTh1,0.05688527,1251,iprollcov.csv,0.056639295,-0.00024597500000000244,-0.43428330101919954
iTransformer,96,ETTm1,0.030529145,751,ipentropy.csv,0.030397011,-0.00013213399999999903,-0.4346940559385889
iTransformer,96,ETTh2,0.13771963,751,ipmutual,0.13711844,-0.0006011900000000014,-0.438445769948959
iTransformer,192,ETTh1,0.072810374,1001,ipfarm.csv,0.07248679,-0.00032358400000000176,-0.44640409652572804
TimeXer,96,ETTm2,0.06812374,1501,ipfarm.csv,0.06781768,-0.0003060599999999969,-0.4512982455312492
iTransformer,96,ETTm1,0.0305378,501,prollcov.csv,0.030397011,-0.0001407889999999988,-0.46316725022732924
iTransformer,192,Weather,0.0015903132,751,iprollcorr.csv,0.0015828296,-7.483599999999957e-06,-0.47279884075960904
iTransformer,192,ETTh1,0.072831064,751,iprollcov.csv,0.07248679,-0.0003442740000000055,-0.47494722831567726
PatchTST,96,ETTh1,0.05704179,1251,pmutual,0.056771465,-0.0002703250000000018,-0.47616350925592954
iTransformer,192,Weather,0.0015903667,1501,pmutual,0.0015828296,-7.537099999999986e-06,-0.47617886347336347
iTransformer,192,ETTh1,0.07283287,1251,iprollcov.csv,0.07248679,-0.0003460799999999986,-0.47743871676480454
iTransformer,192,Traffic,0.15627214,1251,iprollcorr.csv,0.15551504,-0.0007571000000000105,-0.48683394223479
iTransformer,96,ETTh1,0.058975503,501,iprollcov.csv,0.058687977,-0.0002875259999999963,-0.4899231745541276
iTransformer,192,Traffic,0.15627989,501,iprollcov.csv,0.15551504,-0.0007648500000000114,-0.4918173830646935
iTransformer,96,ETTh1,0.05897789,751,iprollcorr.csv,0.058687977,-0.0002899129999999958,-0.4939904471404693
PatchTST,96,ETTh1,0.057052422,501,prollcov.csv,0.056771465,-0.00028095699999999835,-0.4948912274854953
iTransformer,192,ETTm1,0.044839244,1501,prollcorr.csv,0.04461782,-0.00022142399999999784,-0.49626808302153225
PatchTST,96,ETTh1,0.057053324,751,pmutual,0.056771465,-0.00028185900000000236,-0.49648005384395555
PatchTST,96,ETTh1,0.05705415,1001,pmutual,0.056771465,-0.0002826849999999978,-0.4979350101322871
iTransformer,192,Traffic,0.15629877,1001,prollcov.csv,0.15551504,-0.0007837300000000103,-0.5039576879509597
PatchTST,96,ETTm2,0.06474213,1501,ipentropy.csv,0.06441702,-0.0003251099999999896,-0.5046958086542804
iTransformer,96,ETTm1,0.03055125,1251,iprollcov.csv,0.030397011,-0.000154238999999997,-0.5074150218256557
iTransformer,192,Traffic,0.15630534,1251,prollcov.csv,0.15551504,-0.0007902999999999938,-0.5081823597254606
iTransformer,192,ETTh1,0.07285762,1501,ipmutual,0.07248679,-0.00037083000000000255,-0.5115828690993249
iTransformer,96,ETTh1,0.05899555,1001,iprollcov.csv,0.058687977,-0.0003075729999999985,-0.5240817893586593
iTransformer,192,ETTm1,0.044852156,1251,pfarm.csv,0.04461782,-0.00023433599999999472,-0.5252071930004529
iTransformer,192,ETTm1,0.044855107,501,iprollcorr.csv,0.04461782,-0.00023728699999999575,-0.5318211423148772
TimeXer,96,ETTm1,0.028647851,501,iprollcov.csv,0.028495742,-0.0001521089999999975,-0.533795540400378
iTransformer,192,ETTh1,0.0728739,1251,prollcorr.csv,0.07248679,-0.00038711000000000995,-0.5340421337460384
TimeXer,96,ETTm1,0.028648635,1251,iprollcov.csv,0.028495742,-0.0001528929999999977,-0.5365468286454786
PatchTST,96,ETTh1,0.057079658,501,prollcorr.csv,0.056771465,-0.0003081929999999983,-0.5428660331382998
PatchTST,96,ETTh1,0.0570815,1501,iprollcorr.csv,0.056771465,-0.00031003500000000017,-0.5461106208902662
iTransformer,192,ETTm2,0.1208487,751,pfarm.csv,0.12018147,-0.0006672300000000048,-0.5551854208473276
TimeXer,96,Weather,0.0013419255,1001,ipmutual,0.0013344327,-7.492800000000058e-06,-0.5614970316599749
PatchTST,96,ETTm2,0.064779386,1001,pmutual,0.06441702,-0.000362365999999989,-0.5625314551961407
TimeXer,96,Weather,0.0013421589,1251,pfarm.csv,0.0013344327,-7.726200000000068e-06,-0.5789876102406715
iTransformer,96,ECL,0.28038964,1251,pfarm.csv,0.2787739,-0.0016157399999999766,-0.5795879743404876
TimeXer,96,ECL,0.2703853,751,pfarm.csv,0.26882008,-0.0015652199999999783,-0.5822556112623649
iTransformer,192,Traffic,0.1564288,1501,iprollcorr.csv,0.15551504,-0.0009137600000000135,-0.5875701797073861
iTransformer,96,ETTm1,0.030577896,501,iprollcov.csv,0.030397011,-0.00018088499999999869,-0.5950749565475325
PatchTST,96,ETTm2,0.064807594,1501,prollcov.csv,0.06441702,-0.00039057399999999076,-0.6063211244481517
TimeXer,96,ETTh2,0.14518969,501,iprollcorr.csv,0.14430724,-0.0008824500000000068,-0.6115077802056271
PatchTST,96,ETTm2,0.06481132,751,pmutual,0.06441702,-0.0003943000000000002,-0.6121053100562556
iTransformer,96,Weather,0.0014028692,751,pmutual,0.0013943221,-8.54710000000006e-06,-0.6129932244493621
TimeXer,96,Weather,0.0013426971,501,prollcov.csv,0.0013344327,-8.264399999999934e-06,-0.6193193557082297
TimeXer,96,ETTh2,0.14520478,1251,pentropy.csv,0.14430724,-0.0008975400000000022,-0.6219646360085621
iTransformer,96,ETTh1,0.059062175,1501,ipmutual,0.058687977,-0.0003741979999999992,-0.6376058932820247
TimeXer,96,Weather,0.0013429597,1501,ipmutual,0.0013344327,-8.526999999999927e-06,-0.6389981300668012
iTransformer,192,Weather,0.0015929928,501,ipfarm.csv,0.0015828296,-1.016319999999995e-05,-0.6420905952226285
TimeXer,96,Weather,0.0013430049,751,prollcov.csv,0.0013344327,-8.572199999999945e-06,-0.6423853372298165
iTransformer,96,ETTm1,0.030594692,1501,iprollcov.csv,0.030397011,-0.00019768099999999816,-0.6503303893925563
iTransformer,96,ETTm2,0.07631205,751,prollcov.csv,0.0758165,-0.0004955500000000113,-0.6536176162181204
iTransformer,192,Traffic,0.15653767,501,prollcov.csv,0.15551504,-0.0010226299999999966,-0.6575762704366064
PatchTST,96,ETTm2,0.06484307,501,iprollcov.csv,0.06441702,-0.00042604999999999726,-0.6613935261208873
TimeXer,96,Weather,0.0013433299,751,ipentropy.csv,0.0013344327,-8.897199999999966e-06,-0.666740255990427
TimeXer,96,ETTm2,0.06827343,1001,pfarm.csv,0.06781768,-0.0004557499999999909,-0.672022398878863
TimeXer,96,Weather,0.0013434212,751,pentropy.csv,0.0013344327,-8.988500000000092e-06,-0.6735821147068782
iTransformer,192,ETTm1,0.04492489,751,ipentropy.csv,0.04461782,-0.00030706999999999957,-0.6882227773566695
TimeXer,96,ETTm1,0.028693946,1001,iprollcorr.csv,0.028495742,-0.00019820400000000044,-0.6955565501680934
TimeXer,96,Weather,0.0013437661,1001,ipentropy.csv,0.0013344327,-9.33339999999996e-06,-0.6994283038777422
TimeXer,96,ETTm2,0.06830581,501,pentropy.csv,0.06781768,-0.0004881299999999894,-0.7197680604821477
iTransformer,96,ECL,0.28078815,501,pmutual,0.2787739,-0.002014249999999995,-0.722538946436519
TimeXer,96,ECL,0.2707793,1251,prollcov.csv,0.26882008,-0.0019592199999999838,-0.7288220433533029
iTransformer,192,Weather,0.0015944599,1251,ipfarm.csv,0.0015828296,-1.163029999999999e-05,-0.7347790311730327
TimeXer,96,ETTm1,0.028705213,1501,prollcov.csv,0.028495742,-0.00020947099999999927,-0.7350957908027076
TimeXer,96,ETTh2,0.14539196,1001,ipfarm.csv,0.14430724,-0.0010847199999999835,-0.7516739977841607
iTransformer,192,ETTm2,0.1211031,1501,pmutual,0.12018147,-0.0009216300000000066,-0.7668653079380762
TimeXer,96,Weather,0.00134467,1251,prollcorr.csv,0.0013344327,-1.0237300000000065e-05,-0.7671649533168713
iTransformer,192,ETTh1,0.07304305,1251,iprollcorr.csv,0.07248679,-0.0005562600000000029,-0.7673949970746434
TimeXer,96,Weather,0.0013448512,1001,pentropy.csv,0.0013344327,-1.0418500000000056e-05,-0.7807437572535547
TimeXer,96,ETTm2,0.068349175,751,pfarm.csv,0.06781768,-0.0005314949999999929,-0.783711563120403
iTransformer,96,ETTh1,0.05915079,1001,pfarm.csv,0.058687977,-0.0004628129999999994,-0.7885993412245227
iTransformer,192,ETTh2,0.19549148,501,iprollcov.csv,0.19396114,-0.0015303399999999912,-0.7889930941837067
iTransformer,192,ETTh1,0.07306721,1501,iprollcov.csv,0.07248679,-0.0005804199999999982,-0.8007252079999656
PatchTST,96,ETTm2,0.06493633,1251,prollcorr.csv,0.06441702,-0.000519309999999995,-0.8061689286464897
TimeXer,96,Weather,0.0013452811,1251,ipmutual,0.0013344327,-1.084840000000007e-05,-0.8129596944079736
iTransformer,192,Traffic,0.15678692,1501,prollcorr.csv,0.15551504,-0.001271880000000003,-0.8178501577725236
TimeXer,96,Weather,0.0013454205,1501,ipentropy.csv,0.0013344327,-1.0987799999999902e-05,-0.8234060811009728
iTransformer,192,ECL,0.31929174,1251,ipfarm.csv,0.3166597,-0.002632040000000002,-0.8311888124696645
PatchTST,96,ETTm2,0.06495679,751,pentropy.csv,0.06441702,-0.000539769999999995,-0.8379307207939687
PatchTST,96,ETTm2,0.06496117,1001,pentropy.csv,0.06441702,-0.0005441499999999933,-0.8447301660337488
iTransformer,192,ETTm1,0.044998106,1001,iprollcorr.csv,0.04461782,-0.0003802860000000005,-0.8523186475717561
iTransformer,96,ETTh2,0.13828728,501,ipentropy.csv,0.13711844,-0.0011688400000000043,-0.8524309348910359
iTransformer,96,ECL,0.2811604,1001,pmutual,0.2787739,-0.002386499999999958,-0.8560700983843745
TimeXer,96,ETTm1,0.02874107,1001,pfarm.csv,0.028495742,-0.0002453279999999995,-0.8609286257574886
iTransformer,192,Traffic,0.15686615,751,prollcov.csv,0.15551504,-0.0013511100000000165,-0.8687969986697212
iTransformer,96,ETTh1,0.059212513,751,prollcov.csv,0.058687977,-0.0005245359999999991,-0.8937707973815472
iTransformer,96,ETTh1,0.059224166,501,iprollcorr.csv,0.058687977,-0.0005361889999999994,-0.9136266530366166
TimeXer,96,ETTm2,0.06843758,751,iprollcorr.csv,0.06781768,-0.0006198999999999927,-0.9140684258146144
TimeXer,96,ETTh2,0.14563248,751,pentropy.csv,0.14430724,-0.0013252400000000053,-0.9183461619805113
iTransformer,192,ETTm2,0.12129603,751,prollcov.csv,0.12018147,-0.0011145600000000006,-0.9273975430654996
TimeXer,96,ECL,0.27132198,751,pmutual,0.26882008,-0.0025019000000000013,-0.9306968437774444
iTransformer,192,Weather,0.0015975644,1001,prollcov.csv,0.0015828296,-1.4734800000000027e-05,-0.9309151155626625
TimeXer,96,ECL,0.27136153,1501,ipmutual,0.26882008,-0.0025414500000000007,-0.9454092863896181
PatchTST,96,ETTm2,0.06502742,1251,prollcov.csv,0.06441702,-0.0006103999999999971,-0.947575656247366
TimeXer,96,Weather,0.0013471387,1251,ipfarm.csv,0.0013344327,-1.2705999999999915e-05,-0.9521649162224453
TimeXer,96,ETTm1,0.028767936,1501,iprollcorr.csv,0.028495742,-0.0002721939999999999,-0.9552093782993961
iTransformer,96,ECL,0.28144464,1501,ipfarm.csv,0.2787739,-0.0026707400000000048,-0.9580308630040347
PatchTST,96,ETTm2,0.0650368,1251,ipentropy.csv,0.06441702,-0.0006197800000000003,-0.9621370252768605
PatchTST,96,ETTm2,0.06504936,501,pentropy.csv,0.06441702,-0.0006323399999999951,-0.9816349778365951
iTransformer,96,ETTh1,0.05926804,1251,prollcov.csv,0.058687977,-0.0005800629999999987,-0.988384724864513
TimeXer,96,ETTm1,0.02877994,501,pfarm.csv,0.028495742,-0.0002841979999999994,-0.9973349702562558
TimeXer,96,Weather,0.0013477778,1001,ipfarm.csv,0.0013344327,-1.3345099999999928e-05,-1.000057927237539
iTransformer,96,ETTh2,0.13849795,1501,iprollcorr.csv,0.13711844,-0.0013795100000000005,-1.006071831038918
TimeXer,96,ECL,0.27153233,1001,pmutual,0.26882008,-0.0027122499999999716,-1.0089462066970487
iTransformer,192,ETTm1,0.045068894,501,ipentropy.csv,0.04461782,-0.00045107399999999576,-1.0109727458670006
iTransformer,192,ETTh1,0.07321976,1251,prollcov.csv,0.07248679,-0.0007329699999999995,-1.0111773469345235
TimeXer,96,ETTm1,0.028784456,751,ipmutual,0.028495742,-0.00028871399999999894,-1.0131829520354267
TimeXer,96,ETTm2,0.06850485,751,iprollcov.csv,0.06781768,-0.0006871700000000008,-1.0132608487934132
iTransformer,192,ETTm2,0.12140572,1501,ipentropy.csv,0.12018147,-0.0012242499999999962,-1.0186678528728232
iTransformer,192,Weather,0.0015990565,1251,pmutual,0.0015828296,-1.6226899999999917e-05,-1.0251830013792969
iTransformer,96,ETTm1,0.030709159,1251,pfarm.csv,0.030397011,-0.0003121479999999982,-1.0269035991729523
TimeXer,96,Weather,0.0013483469,501,ipfarm.csv,0.0013344327,-1.3914199999999922e-05,-1.042705263442654
PatchTST,96,ETTh1,0.057367064,501,pmutual,0.056771465,-0.0005955990000000022,-1.0491168406522577
iTransformer,192,ETTm1,0.0450874,1001,iprollcov.csv,0.04461782,-0.0004695799999999972,-1.0524494473284378
iTransformer,96,ETTh2,0.13856615,501,pmutual,0.13711844,-0.001447709999999991,-1.0558098531459306
TimeXer,96,ETTh2,0.14584772,501,ipentropy.csv,0.14430724,-0.001540479999999983,-1.0675001476017303
TimeXer,96,ETTm1,0.028802218,1251,iprollcorr.csv,0.028495742,-0.00030647599999999997,-1.0755150716903596
iTransformer,96,ETTm1,0.030724127,1001,iprollcorr.csv,0.030397011,-0.0003271159999999988,-1.0761452828371803
iTransformer,96,ETTh2,0.13862391,751,ipfarm.csv,0.13711844,-0.001505469999999981,-1.0979340196694047
iTransformer,192,ETTm1,0.045108784,751,pentropy.csv,0.04461782,-0.0004909639999999965,-1.1003764863455823
iTransformer,192,Weather,0.001600298,1251,pentropy.csv,0.0015828296,-1.7468400000000004e-05,-1.1036184817367583
TimeXer,96,Weather,0.0013491757,501,prollcorr.csv,0.0013344327,-1.4743000000000004e-05,-1.1048140531927915
TimeXer,96,Weather,0.0013492254,1501,pfarm.csv,0.0013344327,-1.4792700000000039e-05,-1.108538482307878
iTransformer,192,ETTm1,0.045115788,1001,prollcov.csv,0.04461782,-0.0004979679999999945,-1.1160742501538499
TimeXer,96,ETTm1,0.028814206,1251,prollcorr.csv,0.028495742,-0.00031846399999999747,-1.1175845149075165
iTransformer,192,ECL,0.3202027,1501,pmutual,0.3166597,-0.0035430000000000184,-1.118866720331011
iTransformer,96,ETTh1,0.059345037,501,ipfarm.csv,0.058687977,-0.000657060000000001,-1.119581954579898
iTransformer,192,ECL,0.32022318,1251,prollcov.csv,0.3166597,-0.0035634800000000078,-1.1253342310372958
TimeXer,96,ECL,0.27185166,1251,ipfarm.csv,0.26882008,-0.003031579999999978,-1.127735695934611
iTransformer,96,ETTh1,0.059350476,501,pfarm.csv,0.058687977,-0.000662498999999997,-1.1288496108836688
TimeXer,96,ETTm1,0.028818505,1001,prollcov.csv,0.028495742,-0.0003227630000000002,-1.1326709794045728
TimeXer,96,ETTh2,0.14596832,501,pmutual,0.14430724,-0.0016610800000000092,-1.1510718381142964
iTransformer,192,Weather,0.0016011209,751,ipentropy.csv,0.0015828296,-1.8291300000000026e-05,-1.1556076535339006
